filename,orgname,label
jazz.00140.wav,ES_For the Moment - Almost Here.wav,jazz
jazz.00141.wav,ES_Freudian Slip - Bladverk Band.wav,jazz
jazz.00142.wav,ES_Funky Flashback - Guy Trevino and Friends.wav,jazz
jazz.00143.wav,ES_Funny Walks Aside - Tiki Tiki.wav,jazz
jazz.00144.wav,ES_Genki Dama - Sugoi.wav,jazz
jazz.00145.wav,ES_Gentlemen - Vendla.wav,jazz
jazz.00146.wav,ES_Give Me a Call - Vendla.wav,jazz
jazz.00147.wav,ES_Gone Fly - Sugoi.wav,jazz
jazz.00148.wav,ES_Good Night Waltz - Wendy Marcini.wav,jazz
jazz.00149.wav,ES_Goose on the Loose - Stationary Sign.wav,jazz
jazz.00150.wav,ES_Green T - Vendla.wav,jazz
jazz.00151.wav,ES_Happy Birthday (Jazz Trio Version) - Wendy Marcini.wav,jazz
jazz.00152.wav,ES_Hark! The Herald Angels Sing (Smooth Jazz Version) - One Man Quartet.wav,jazz
jazz.00153.wav,ES_Hello Everybody - Daniel Fridell.wav,jazz
jazz.00154.wav,ES_High Fashion - Duke Herrington.wav,jazz
jazz.00155.wav,ES_Hollow Stone - Daniel Fridell.wav,jazz
jazz.00156.wav,ES_Hot Piece for Sale - Martin Landstrom.wav,jazz
jazz.00157.wav,ES_Hour of the Wolf - Martin Landstrom.wav,jazz
jazz.00158.wav,ES_How Easy It Would Be - Niklas Gabrielsson with Martin Landstrom & His Orchestra.wav,jazz
jazz.00159.wav,ES_I Love You Both - Vendla.wav,jazz
jazz.00160.wav,ES_I'm Still Missing You - Wendy Marcini.wav,jazz
jazz.00161.wav,ES_If So - Anna Landstrom.wav,jazz
jazz.00162.wav,ES_In Her Orbit - Ennio Mano.wav,jazz
jazz.00163.wav,ES_In Times like These - Wendy Marcini.wav,jazz
jazz.00164.wav,ES_Its All for Love - Wendy Marcini.wav,jazz
jazz.00165.wav,ES_Jaroque - Sugoi.wav,jazz
jazz.00166.wav,ES_Jazz by Night - Martin Landstrom.wav,jazz
jazz.00167.wav,ES_Jazz in Paris - Radio Night.wav,jazz
jazz.00168.wav,ES_Jazz Intimate 6 - Magnus Ringblom.wav,jazz
jazz.00169.wav,ES_Jazz Street - White Bones.wav,jazz
jazz.00170.wav,ES_Jigoku No Tengoku - Sugoi.wav,jazz
jazz.00171.wav,ES_Jungle Harry - Harry Edvino.wav,jazz
jazz.00172.wav,ES_Kaiko - Sugoi.wav,jazz
jazz.00173.wav,ES_KAWAIKUNAI - Sugoi.wav,jazz
jazz.00174.wav,ES_King Georg - William Claeson.wav,jazz
jazz.00175.wav,ES_Kreuzberg Walk - Wendy Marcini.wav,jazz
jazz.00176.wav,ES_Langholmen - Gustav Lundgren.wav,jazz
jazz.00177.wav,ES_Late Night at Samoreau - Vendla.wav,jazz
jazz.00178.wav,ES_Lazy Bug - Bladverk Band.wav,jazz
jazz.00179.wav,ES_Les Souvenirs de Demain - Magnus Ludvigsson.wav,jazz
jazz.00180.wav,ES_Les-Triang - Sugoi.wav,jazz
jazz.00181.wav,ES_Let's Decide - Vendla.wav,jazz
jazz.00182.wav,ES_Liljeholmsviken - Vendla.wav,jazz
jazz.00183.wav,ES_Lily My Dear - Bladverk Band.wav,jazz
jazz.00184.wav,ES_Lindy Hop - Vendla.wav,jazz
jazz.00185.wav,ES_Longing - Vendla.wav,jazz
jazz.00186.wav,ES_Lost in Translation - Wendy Marcini.wav,jazz
jazz.00187.wav,ES_Lovely Dinner - Franz Gordon.wav,jazz
jazz.00188.wav,ES_Lucky Spin - Martin Landstrom.wav,jazz
jazz.00189.wav,ES_Macumba - Cornelio.wav,jazz
jazz.00190.wav,ES_Midnight in Carmel - Wendy Marcini.wav,jazz
jazz.00191.wav,ES_Midnight Walker - Wendy Marcini.wav,jazz
jazz.00192.wav,ES_Million Dollar Mansions - Almost Here.wav,jazz
jazz.00193.wav,ES_Mind Your Own Circus - Speedy The Spider.wav,jazz
jazz.00194.wav,ES_Minor Flaw - The Fly Guy Five.wav,jazz
jazz.00195.wav,ES_Miss Negroni - Sugoi.wav,jazz
jazz.00196.wav,ES_Moonflower - Wendy Marcini.wav,jazz
jazz.00197.wav,ES_My Foot Is Broken - Sven Lindvall.wav,jazz
jazz.00198.wav,ES_New - Hara Noda.wav,jazz
jazz.00199.wav,ES_Night Mood - Franz Gordon.wav,jazz
jazz.00200.wav,ES_Night Wish - Wendy Marcini.wav,jazz
jazz.00201.wav,ES_Nightmoves - Wendy Marcini.wav,jazz
jazz.00202.wav,ES_Nomad's Dance - Ludvig Moulin.wav,jazz
jazz.00203.wav,ES_Northern Constellations - Hara Noda.wav,jazz
jazz.00204.wav,ES_Notoriously Best - Wendy Marcini.wav,jazz
jazz.00205.wav,ES_Odd Habits - Magnus Ringblom Quartet.wav,jazz
jazz.00206.wav,ES_Oddball Strut - Speedy The Spider.wav,jazz
jazz.00207.wav,ES_Okashi - Sugoi.wav,jazz
jazz.00208.wav,ES_On the Side - Martin Landstrom.wav,jazz
jazz.00209.wav,ES_Once - Hara Noda.wav,jazz
jazz.00210.wav,ES_Only When You Dream - Martin Landstrom.wav,jazz
jazz.00211.wav,ES_Open Mind - Magnus Ringblom Quartet.wav,jazz
jazz.00212.wav,ES_Ornament - Bladverk Band.wav,jazz
jazz.00213.wav,ES_Ornamental Clouds - Hara Noda.wav,jazz
jazz.00214.wav,ES_Our First Christmas - Arthur Benson.wav,jazz
jazz.00215.wav,ES_Our First Christmas Together - Vendla.wav,jazz
jazz.00216.wav,ES_Outspoken Thoughts - Martin Landstrom.wav,jazz
jazz.00217.wav,ES_Pagina Blanca - Gustav Lundgren.wav,jazz
jazz.00218.wav,ES_Paris with You (Instrumental Version) - Adelyn Paik.wav,jazz
jazz.00219.wav,ES_Paris with You - Adelyn Paik.wav,jazz
jazz.00220.wav,ES_Parisian Street - Berny Shepard.wav,jazz
jazz.00221.wav,ES_Park - Hara Noda.wav,jazz
jazz.00222.wav,ES_Piccolo Angelo - Gustav Lundgren.wav,jazz
jazz.00223.wav,ES_Plums and Carrots - Ludvig Moulin.wav,jazz
jazz.00224.wav,ES_Pokettoni - Sugoi.wav,jazz
jazz.00225.wav,ES_Reindeer Blues - William Claeson.wav,jazz
jazz.00226.wav,ES_Revving - Martin Landstrom.wav,jazz
jazz.00227.wav,ES_Rodeo Rookie - The Fly Guy Five.wav,jazz
jazz.00228.wav,ES_Rootin' Tootin' - Martin Landstrom.wav,jazz
jazz.00229.wav,ES_Roundtrip - Hara Noda.wav,jazz
jazz.00230.wav,ES_Rush Hour Shift - Speedy The Spider.wav,jazz
jazz.00231.wav,ES_Sad Cop Story - Ludvig Moulin.wav,jazz
jazz.00232.wav,ES_Santa Claus Right at the Door - Martin Landstrom.wav,jazz
jazz.00233.wav,ES_Saturday Coffee - William Claeson.wav,jazz
jazz.00234.wav,ES_Scratching My Head - Rikard From.wav,jazz
jazz.00235.wav,ES_See You in Court - Ludvig Moulin.wav,jazz
jazz.00236.wav,ES_Shining Star - Hara Noda.wav,jazz
jazz.00237.wav,ES_Shopping for Fun - Tiki Tiki.wav,jazz
jazz.00238.wav,ES_Simple and Good Times - Oakwood Station.wav,jazz
jazz.00239.wav,ES_Slippery Ladders - Martin Landstrom.wav,jazz
jazz.00240.wav,ES_Slow Food Jam - Almost Here.wav,jazz
jazz.00241.wav,ES_Small Hours - Franz Gordon.wav,jazz
jazz.00242.wav,ES_Sneaky Snapper - Colors of Illusion.wav,jazz
jazz.00243.wav,ES_So They Say - Vendla.wav,jazz
jazz.00244.wav,ES_Something Left Unsaid - Bladverk Band.wav,jazz
jazz.00245.wav,ES_Somewhere in Dreams - Magnus Ludvigsson.wav,jazz
jazz.00246.wav,ES_South Coast - Molife.wav,jazz
jazz.00247.wav,ES_Spring Evening - Vendla.wav,jazz
jazz.00248.wav,ES_Spring Is You (Instrumental Version) - Niklas Gabrielsson with Martin Landstrom & His Orchestra.wav,jazz
jazz.00249.wav,ES_Spring Is You - Niklas Gabrielsson with Martin Landstrom & His Orchestra.wav,jazz
jazz.00250.wav,ES_Star Will Guide You Home - Martin Landstrom.wav,jazz
jazz.00251.wav,ES_Steals and Inscriptions - Hara Noda.wav,jazz
jazz.00252.wav,ES_Step on That Toe - Wendy Marcini.wav,jazz
jazz.00253.wav,ES_Step Up Swing - Wendy Marcini.wav,jazz
jazz.00254.wav,ES_Stompin' Jazz Night - Golden Age Radio.wav,jazz
jazz.00255.wav,ES_Stop N Start - Harry Edvino.wav,jazz
jazz.00256.wav,ES_Stop That Train! - The Fly Guy Five.wav,jazz
jazz.00257.wav,ES_Story of My Dream - Almost Here.wav,jazz
jazz.00258.wav,ES_Suncatcher - Wendy Marcini.wav,jazz
jazz.00259.wav,ES_Swallows - Hara Noda.wav,jazz
jazz.00260.wav,ES_Swinging in Paris - Daniel Fridell.wav,jazz
jazz.00261.wav,ES_Swiss Cheese - Sugoi.wav,jazz
jazz.00262.wav,ES_Tailors - Hara Noda.wav,jazz
jazz.00263.wav,ES_Te & Bok - Jerry McHoy.wav,jazz
jazz.00264.wav,ES_Tequila Supper - Magnus Ringblom Quartet.wav,jazz
jazz.00265.wav,ES_That Rainy Day - Wendy Marcini.wav,jazz
jazz.00266.wav,ES_That's the Cookie - Wendy Marcini.wav,jazz
jazz.00267.wav,ES_The Cast - Wendy Marcini.wav,jazz
jazz.00268.wav,ES_The Galerie - Wendy Marcini.wav,jazz
jazz.00269.wav,ES_The Grocery Store Incident - Martin Landstrom.wav,jazz
jazz.00270.wav,ES_The Hidden Ones - Ennio Mano.wav,jazz
jazz.00271.wav,ES_The Jazz Messenger - Vendla.wav,jazz
jazz.00272.wav,ES_The New City - Vendla.wav,jazz
jazz.00273.wav,ES_The Nightingale Is Singing Our Song - Martin Landstrom.wav,jazz
jazz.00274.wav,ES_The Old Closet Ploy - Martin Landstrom.wav,jazz
jazz.00275.wav,ES_The Orange Tree - Wendy Marcini.wav,jazz
jazz.00276.wav,ES_The Plan - Wendy Marcini.wav,jazz
jazz.00277.wav,ES_The Scam - Wendy Marcini.wav,jazz
jazz.00278.wav,ES_The Spy - Wendy Marcini.wav,jazz
jazz.00279.wav,ES_The Village - Vendla.wav,jazz
jazz.00280.wav,ES_The Winter Song - Vendla.wav,jazz
jazz.00281.wav,ES_The Years We Had - Magnus Ringblom.wav,jazz
jazz.00282.wav,ES_Theme for Ruth - Bladverk Band.wav,jazz
jazz.00283.wav,ES_Theme from Obfuscators - The Fly Guy Five.wav,jazz
jazz.00284.wav,ES_Thread - Hara Noda.wav,jazz
jazz.00285.wav,ES_Time for Eiroa - Franz Gordon.wav,jazz
jazz.00286.wav,ES_Today Is a Good Day - Vendla.wav,jazz
jazz.00287.wav,ES_Too Late for Romance - Wendy Marcini.wav,jazz
jazz.00288.wav,ES_Trailblazer - Daniel Fridell.wav,jazz
jazz.00289.wav,ES_Upbeat Flat Feet - The Fly Guy Five.wav,jazz
jazz.00290.wav,ES_Vacqueyras - Bladverk Band.wav,jazz
jazz.00291.wav,ES_Verano - Vendla.wav,jazz
jazz.00292.wav,ES_Verdi - Vendla.wav,jazz
jazz.00293.wav,ES_Vesper Flights - Hara Noda.wav,jazz
jazz.00294.wav,ES_Viljan - Bladverk Band.wav,jazz
jazz.00295.wav,ES_Welcome to My New World - Ruiqi Zhao.wav,jazz
jazz.00296.wav,ES_Wet Sock - Martin Landstrom.wav,jazz
jazz.00297.wav,ES_When the Sun Comes - Wendy Marcini.wav,jazz
jazz.00298.wav,ES_Winter Days - Martin Landstrom.wav,jazz
jazz.00299.wav,ES_You're All I Need (Instrumental Version) - Collin Lim.wav,jazz
