filename,orgname,label
country.00166.wav,ES_High Country - Roy Edwin Williams.wav,country
country.00167.wav,ES_Hillbilly - Heyday Highway.wav,country
country.00168.wav,ES_Hillbilly Crook - Sight of Wonders.wav,country
country.00169.wav,ES_Hillbilly Diner - Step Two!.wav,country
country.00170.wav,ES_Honky Tonk Star - George Simpson.wav,country
country.00171.wav,ES_Hootenanny - Dez Moran.wav,country
country.00172.wav,ES_Horses Gone Wild - Easy Wheelers.wav,country
country.00173.wav,ES_I Believe in New Beginnings - Constellate.wav,country
country.00174.wav,ES_I Need a Woman - Eric Feinberg.wav,country
country.00175.wav,ES_I Promise I'll Try - Mica Emory.wav,country
country.00176.wav,ES_I'm Goin' Fishin' - Alvaro Antin.wav,country
country.00177.wav,ES_I'm Not a Mechanic - River Run Dry.wav,country
country.00178.wav,ES_I'm This Country - River Run Dry.wav,country
country.00179.wav,ES_In Our Formative Years - River Run Dry.wav,country
country.00180.wav,ES_Jamais Vu - Chester Malone.wav,country
country.00181.wav,ES_Jumping In - Alvaro Antin.wav,country
country.00182.wav,ES_Just as Good - Eric Feinberg.wav,country
country.00183.wav,ES_Keep Diggin' - Easy Wheelers.wav,country
country.00184.wav,ES_Keeping You Close - Easy Wheelers.wav,country
country.00185.wav,ES_Kentucky Chase - The Undertowns.wav,country
country.00186.wav,ES_Kiss Me Honey - Nicky Dowling.wav,country
country.00187.wav,ES_Lasso the Moon - Benjamin Kling.wav,country
country.00188.wav,ES_Lazy Days Ahead - Heyday Highway.wav,country
country.00189.wav,ES_Lazy Picking - Mid Knight.wav,country
country.00190.wav,ES_Let Me Drive Us Home - Easy Wheelers.wav,country
country.00191.wav,ES_Like a Summer Rose - Stefan Fredriksson.wav,country
country.00192.wav,ES_Loner - Codey Randall.wav,country
country.00193.wav,ES_Long Winding Road - Edward Hall.wav,country
country.00194.wav,ES_Losing Your Mind - Colton Walls.wav,country
country.00195.wav,ES_Lucky Bird - River Run Dry.wav,country
country.00196.wav,ES_Meadows - Benjamin Carey.wav,country
country.00197.wav,ES_Mindful Circuit - The Undertowns.wav,country
country.00198.wav,ES_Miss Maude O'Donnell - Ryan Freeman.wav,country
country.00199.wav,ES_Mountain House - River Run Dry.wav,country
